35.0000	2.9658
60.0000	3.3700
85.0000	3.3728
110.0000	3.3756
135.0000	3.3783
160.0000	3.3870
185.0000	3.4045
210.0000	3.4220
235.0000	3.4395
260.0000	3.4570
285.0000	3.4745
310.0000	3.4920
335.0000	3.5095
360.0000	3.5420
385.0000	3.5970
410.0000	3.6520
435.0000	3.7070
460.0000	3.7620
485.0000	3.8170
510.0000	3.8650
535.0000	3.9025
560.0000	3.9400
585.0000	3.9775
610.0000	4.0150
635.0000	4.0525
660.0000	4.0900
